Points For,Points Against,Strength of Schedule,Yards Per Play,Turnovers,Yards From Penalties,Offensive Rating,Defensive Rating,Location
8.625,-3.25,-1.2,0.8000000000000007,-0.25,-9.25,8.1,2.6,-1.0
13.375,-2.9375,-2.5,1.3000000000000007,-0.5,-26.375,13.399999999999999,0.4,1.0
10.6875,-6.8125,-2.4,0.6000000000000005,-0.8125,-19.875,9.799999999999999,5.3,-1.0
6.4375,1.9375,-1.7,0.6000000000000005,-0.375,-14.0,6.799999999999999,-4.0,-1.0
13.375,-2.9375,-2.2,1.5,-0.625,-10.0625,13.5,0.7000000000000001,1.0
4.25,-1.3125,-0.19999999999999996,-0.09999999999999964,-0.375,-20.6875,5.199999999999999,0.20000000000000007,-1.0
12.5625,-0.875,-1.6,1.5,-0.6875,-6.75,13.399999999999999,-1.6,1.0
12.75,-3.6875,-2.0,0.5,0.0625,-26.4375,10.8,3.5,-1.0
3.9375,-0.5625,-1.7000000000000002,-0.2999999999999998,0.875,-8.75,3.0,-0.30000000000000004,1.0
2.6875,0.0625,-0.9000000000000001,-0.2999999999999998,0.625,-6.875,2.4,-0.7,-1.0
13.875,-7.75,-3.2,0.6000000000000005,0.1875,-5.875,12.3,6.0,1.0
9.25,-5.875,-1.9000000000000001,0.5,0.5,-7.6875,8.0,5.2,1.0
0.3125,1.3125,-1.3,-0.5999999999999996,0.4375,-2.0,-0.20000000000000018,-2.1,1.0
9.1875,0.0625,-2.2,0.5,0.6875,-21.125,8.5,-1.5999999999999999,-1.0
3.9375,-0.5625,-1.7000000000000002,-0.2999999999999998,0.875,-8.75,3.0,-0.30000000000000004,-1.0
3.5,2.9375,-1.0,0.2999999999999998,0.0625,-18.9375,2.7,-3.2,1.0
10.25,-1.125,-2.0,0.7999999999999998,0.625,-8.6875,10.2,-0.8999999999999999,-1.0
13.875,-7.75,-3.2,0.6000000000000005,0.1875,-5.875,12.3,6.0,-1.0
1.9375,-1.5625,-0.6000000000000001,-0.7999999999999998,0.9375,-22.625,2.0,0.9000000000000001,1.0
12.0625,0.375,-2.9000000000000004,0.5,0.375,-6.25,11.3,-2.6,-1.0
2.6875,0.0625,-0.9000000000000001,-0.2999999999999998,0.625,-6.875,2.4,-0.7,1.0
6.3125,-3.5,-1.6,0.10000000000000053,1.0625,-11.1875,4.9,3.3,1.0
11.0625,-3.1875,-2.6,0.7999999999999998,0.6875,-12.0,10.3,1.4000000000000001,-1.0
12.0625,0.875,-1.3,0.8999999999999995,-0.8125,-6.5625,13.5,-3.5999999999999996,-1.0
0.75,0.75,0.5,0.1999999999999993,-0.0625,-14.0625,1.1999999999999993,-0.7,1.0
10.6875,0.3125,-1.0,0.39999999999999947,-0.6875,-14.5625,11.5,-2.1,1.0
6.6875,0.625,1.1,0.2999999999999998,-0.5,-13.5,8.1,-0.7999999999999999,-1.0
9.125,4.5,0.7,0.2999999999999998,-0.6875,-27.625,11.1,-5.7,-1.0
7.625,2.0,2.2,0.5,-0.6875,-19.0,9.7,-1.7999999999999998,1.0
12.0,-2.75,-1.9,0.7999999999999998,-0.4375,-18.6875,12.6,0.30000000000000004,1.0
8.5,4.6875,-0.3,0.7999999999999998,-0.875,-15.6875,8.899999999999999,-5.3,-1.0
10.6875,0.3125,-1.0,0.39999999999999947,-0.6875,-14.5625,11.5,-2.1,-1.0
10.25,2.3125,-0.4,0.2999999999999998,0.0,7.0,10.1,-2.5,1.0
12.75,3.5625,-1.3,1.1999999999999993,-0.875,-14.3125,13.2,-5.2,-1.0
6.1875,6.125,-0.1,0.7999999999999998,-0.25,-21.0,6.1,-6.1000000000000005,1.0
0.75,0.75,0.5,0.1999999999999993,-0.0625,-14.0625,1.1999999999999993,-0.7,-1.0
9.25,-5.375,-0.3,0.8999999999999995,-0.6875,-8.0,10.2,4.2,1.0
4.125,2.1875,-0.5,0.2999999999999998,-0.25,-16.25,5.799999999999999,-4.3,1.0
12.0,-2.75,-1.9,0.7999999999999998,-0.4375,-18.6875,12.6,0.30000000000000004,-1.0
1.625,-2.875,0.7,-0.20000000000000018,0.5,-20.625,2.2,3.0,1.0
10.75,-4.5,-1.3,1.3999999999999995,0.25,-10.0,10.5,3.5,1.0
13.5625,-9.0625,-1.9000000000000001,1.2000000000000002,-0.25,-3.875,12.5,8.1,-1.0
9.9375,-2.4375,-0.7,1.3999999999999995,0.1875,-6.6875,10.4,1.2,-1.0
2.375,-1.25,0.39999999999999997,0.2999999999999998,0.1875,-4.875,2.6,1.4,1.0
-2.625,-1.5625,0.8999999999999999,-0.10000000000000053,0.875,0.0625,-2.999999999999999,2.8,1.0
-0.3125,-1.3125,1.3,0.5999999999999996,-0.4375,2.0,0.20000000000000018,2.1,-1.0
1.625,-2.875,0.7,-0.20000000000000018,0.5,-20.625,2.2,3.0,-1.0
4.25,1.25,0.7,0.5,0.625,-7.375,3.3000000000000003,0.3999999999999999,1.0
8.8125,2.6875,0.39999999999999997,0.5,0.0625,-25.3125,9.1,-2.6,-1.0
3.625,-1.875,-0.4,0.2999999999999998,0.4375,-6.75,3.2,1.7999999999999998,1.0
10.75,-4.5,-1.3,1.3999999999999995,0.25,-10.0,10.5,3.5,-1.0
9.9375,-2.4375,-0.7,1.3999999999999995,0.1875,-6.6875,10.4,1.2,1.0
8.0625,-8.375,-1.5,0.5,0.0625,-19.8125,6.8,8.1,-1.0
10.75,-4.5,-1.6,1.2000000000000002,0.375,-26.3125,10.4,3.2,-1.0
3.8125,0.375,-0.8,0.5,0.5,-13.9375,3.8000000000000003,-1.2000000000000002,1.0
10.3125,-3.4375,-1.8,0.8000000000000007,-0.3125,-14.5625,11.2,0.8,1.0
-0.75,-0.75,-0.5,-0.1999999999999993,0.0625,14.0625,-1.1999999999999993,0.7,-1.0
5.9375,-0.125,0.6000000000000001,0.10000000000000053,-0.4375,0.5625,6.9,-0.09999999999999998,1.0
8.4375,-0.1875,-1.1,0.7000000000000002,-0.4375,-7.375,9.5,-1.9,-1.0
5.4375,5.375,-0.6,0.6000000000000005,-0.1875,-6.9375,4.9,-5.4,-1.0
11.25,-3.5,-2.4,0.6000000000000005,-0.375,-4.625,11.4,1.0,1.0
6.875,1.25,1.7000000000000002,0.3000000000000007,-0.625,-4.9375,8.5,-1.1,-1.0
9.9375,-0.4375,-1.5,0.20000000000000018,-0.625,-0.5,10.3,-1.4,-1.0
7.75,3.9375,-0.8,0.6000000000000005,-0.8125,-1.625,7.7,-4.6,1.0
9.9375,-0.4375,-1.5,0.20000000000000018,-0.625,-0.5,10.3,-1.4,1.0
8.5,-6.125,-0.8,0.7000000000000002,-0.625,6.0625,9.0,4.9,-1.0
9.5,1.5625,-0.9,0.10000000000000053,0.0625,21.0625,8.9,-1.8,-1.0
-0.75,-0.75,-0.5,-0.1999999999999993,0.0625,14.0625,-1.1999999999999993,0.7,1.0
12.0,2.8125,-1.8,1.0,-0.8125,-0.25,12.0,-4.5,1.0
11.25,-3.5,-2.4,0.6000000000000005,-0.375,-4.625,11.4,1.0,-1.0
8.375,3.75,0.19999999999999996,0.10000000000000053,-0.625,-13.5625,9.9,-5.0,1.0
-1.625,2.875,-0.7,0.20000000000000018,-0.5,20.625,-2.2,-3.0,-1.0
8.3125,0.4375,-1.4,1.5999999999999996,-0.3125,13.9375,8.2,-1.8,1.0
9.125,-1.625,-2.0,1.5999999999999996,-0.25,10.625,8.3,0.5,-1.0
2.0,1.0,-1.1,0.5,-0.0625,13.875,1.0,-1.2000000000000002,1.0
7.3125,-4.3125,-1.3,1.2999999999999998,-0.4375,14.9375,6.0,4.300000000000001,-1.0
2.1875,3.25,-1.5,0.7000000000000002,0.0,6.6875,1.6,-4.2,1.0
10.8125,-2.125,-1.4,1.2999999999999998,-0.875,-3.8125,8.8,2.6,1.0
-1.625,2.875,-0.7,0.20000000000000018,-0.5,20.625,-2.2,-3.0,1.0
6.4375,-5.5,-2.2,0.7000000000000002,-0.4375,0.8125,4.6,5.1,-1.0
9.125,-1.625,-2.3,1.4000000000000004,-0.125,-5.6875,8.2,0.19999999999999996,-1.0
9.125,-1.625,-2.0,1.5999999999999996,-0.25,10.625,8.3,0.5,1.0
-1.9375,1.5625,0.6000000000000001,0.7999999999999998,-0.9375,22.625,-2.0,-0.9000000000000001,-1.0
0.75,1.625,-0.30000000000000004,0.5,-0.3125,15.75,0.3999999999999999,-1.6,1.0
8.3125,0.4375,-1.4,1.5999999999999996,-0.3125,13.9375,8.2,-1.8,-1.0
-4.25,1.3125,0.19999999999999996,0.09999999999999964,0.375,20.6875,-5.199999999999999,-0.20000000000000007,1.0
11.9375,-6.1875,-2.6,1.4000000000000004,-0.75,16.75,10.3,5.1,-1.0
4.0,0.0625,0.40000000000000013,0.20000000000000018,0.0625,-6.3125,3.5,0.9,1.0
11.1875,-7.8125,-2.3,0.9000000000000004,-0.4375,1.0,9.9,6.7,-1.0
-2.6875,-0.0625,0.9000000000000001,0.2999999999999998,-0.625,6.875,-2.4,0.7,1.0
-2.375,1.25,-0.39999999999999997,-0.2999999999999998,-0.1875,4.875,-2.6,-1.4,-1.0
1.25,-0.625,-0.7999999999999999,0.0,0.25,-1.875,0.6000000000000001,0.4,1.0
7.5625,-1.1875,-1.1,1.0999999999999996,0.0,-1.8125,7.800000000000001,-0.19999999999999996,1.0
3.625,-3.5625,-0.7,0.40000000000000036,0.4375,-4.3125,2.5,4.0,-1.0
6.5,0.0,-1.2999999999999998,0.7999999999999998,0.0625,-14.25,6.1,-0.8999999999999999,1.0
7.3125,-2.8125,-0.29999999999999993,0.7999999999999998,0.0625,-16.3125,5.5,4.3,-1.0
8.375,-3.25,-1.7,1.0999999999999996,0.0625,-5.125,7.9,2.1,1.0
0.8125,2.875,-0.09999999999999998,0.5999999999999996,-0.5625,-12.0625,0.30000000000000027,-2.5,-1.0
9.375,0.3125,-2.0,0.7999999999999998,-0.25,0.625,8.9,-1.9,1.0
-0.75,-1.625,0.30000000000000004,-0.5,0.3125,-15.75,-0.3999999999999999,1.6,-1.0
-2.6875,-0.0625,0.9000000000000001,0.2999999999999998,-0.625,6.875,-2.4,0.7,-1.0
11.1875,-7.8125,-2.3,0.9000000000000004,-0.4375,1.0,9.9,6.7,1.0
1.25,-0.625,-0.7999999999999999,0.0,0.25,-1.875,0.6000000000000001,0.4,-1.0
5.6875,-2.875,-1.2,0.20000000000000018,0.625,-2.1875,5.8,1.6,-1.0
8.5625,-2.5625,-1.9,0.20000000000000018,0.3125,12.6875,8.6,0.6000000000000001,1.0
4.875,-10.0,-1.7999999999999998,-0.39999999999999947,0.4375,-2.875,3.9,9.2,-1.0
-5.8125,-3.1875,0.6,-1.0,1.25,17.0,-5.8999999999999995,3.9,1.0
10.375,-10.6875,-2.2,0.3000000000000007,0.125,13.0625,9.6,9.2,-1.0
2.8125,-6.4375,-0.6,-0.1999999999999993,1.0,7.75,2.1999999999999997,6.5,-1.0
0.625,-1.25,-1.1,-0.39999999999999947,0.875,3.0,0.8999999999999999,-0.10000000000000009,1.0
7.1875,-3.125,-1.6,-0.2999999999999998,0.4375,4.6875,6.6,2.1,1.0
-3.5,-2.9375,1.0,-0.2999999999999998,-0.0625,18.9375,-2.7,3.2,-1.0
5.0,1.25,-0.8999999999999999,0.10000000000000053,0.25,3.5625,4.0,-1.0999999999999996,-1.0
-0.8125,-2.875,0.09999999999999998,-0.5999999999999996,0.5625,12.0625,-0.30000000000000027,2.5,1.0
0.4375,-3.5,-0.7,-0.5999999999999996,0.8125,10.1875,0.2999999999999998,2.9,1.0
2.8125,-6.4375,-0.6,-0.1999999999999993,1.0,7.75,2.1999999999999997,6.5,1.0
7.5625,-6.125,-1.9,0.3000000000000007,0.75,-9.375,7.5,4.3,-1.0
8.5625,-2.5625,-1.9,0.20000000000000018,0.3125,12.6875,8.6,0.6000000000000001,-1.0
5.6875,-2.875,-1.2,0.20000000000000018,0.625,-2.1875,5.8,1.6,1.0
6.3125,-0.5625,-0.30000000000000004,1.0999999999999996,-0.25,0.0625,7.2,-0.6,1.0
-3.9375,0.5625,1.7000000000000002,0.2999999999999998,-0.875,8.75,-3.0,0.30000000000000004,-1.0
8.125,0.9375,-1.2,0.7999999999999998,-0.5,2.5,8.3,-2.3,1.0
-2.0,-1.0,1.1,-0.5,0.0625,-13.875,-1.0,1.2000000000000002,-1.0
7.125,-2.625,-0.9,1.0999999999999996,-0.1875,-3.25,7.3,1.7000000000000002,1.0
-1.25,0.625,0.7999999999999999,0.0,-0.25,1.875,-0.6000000000000001,-0.4,-1.0
5.1875,4.5625,0.7999999999999999,0.20000000000000018,-0.375,-18.5625,5.9,-4.4,1.0
9.9375,-7.1875,-1.5,0.9000000000000004,-0.6875,2.875,9.3,6.3,-1.0
-3.9375,0.5625,1.7000000000000002,0.2999999999999998,-0.875,8.75,-3.0,0.30000000000000004,1.0
5.25,0.625,-0.5,0.7999999999999998,-0.1875,-12.375,5.5,-1.2999999999999998,1.0
-3.625,1.875,0.4,-0.2999999999999998,-0.4375,6.75,-3.2,-1.7999999999999998,-1.0
-0.4375,3.5,0.7,0.5999999999999996,-0.8125,-10.1875,-0.2999999999999998,-2.9,-1.0
9.9375,-7.1875,-1.5,0.9000000000000004,-0.6875,2.875,9.3,6.3,1.0
2.375,-2.9375,0.1,0.40000000000000036,0.1875,-2.4375,1.9,3.6,-1.0
0.625,3.125,1.1,0.20000000000000018,0.1875,-0.625,0.10000000000000009,-1.4,-1.0
-1.25,0.625,0.7999999999999999,0.0,-0.25,1.875,-0.6000000000000001,-0.4,1.0
2.1875,-5.1875,0.5,0.20000000000000018,0.125,4.75,1.2999999999999998,6.6,-1.0
4.25,-8.75,-0.7,0.0,-0.4375,-5.875,3.0,9.3,-1.0
6.9375,-4.875,-0.8,0.7000000000000002,-0.125,-12.375,6.6,4.4,1.0
6.9375,-4.875,-0.5,0.8999999999999995,-0.25,3.9375,6.699999999999999,4.7,1.0
-6.4375,-1.9375,1.7,-0.6000000000000005,0.375,14.0,-6.799999999999999,4.0,-1.0
5.0625,-1.625,-0.09999999999999998,0.5999999999999996,-0.25,-5.1875,4.9,1.7000000000000002,1.0
-2.1875,-3.25,1.5,-0.7000000000000002,0.0,-6.6875,-1.6,4.2,-1.0
-0.625,1.25,1.1,0.39999999999999947,-0.875,-3.0,-0.8999999999999999,0.10000000000000009,-1.0
2.0625,3.9375,0.4,0.5,0.0,-4.75,0.2999999999999998,-1.8000000000000003,1.0
4.25,-8.75,-0.7,0.0,-0.4375,-5.875,3.0,9.3,1.0
6.125,-2.8125,0.09999999999999998,0.8999999999999995,-0.3125,7.25,6.6,2.4000000000000004,1.0
6.9375,-4.875,-0.8,0.7000000000000002,-0.125,-12.375,6.6,4.4,-1.0
-6.4375,-1.9375,1.7,-0.6000000000000005,0.375,14.0,-6.799999999999999,4.0,1.0
7.9375,-1.3125,-0.8,0.5999999999999996,-0.5625,9.6875,7.699999999999999,0.7000000000000002,1.0
-4.125,-2.1875,0.5,-0.2999999999999998,0.25,16.25,-5.799999999999999,4.3,-1.0
-3.8125,-0.375,0.8,-0.5,-0.5,13.9375,-3.8000000000000003,1.2000000000000002,-1.0
4.5625,1.4375,-0.30000000000000004,0.0,-0.5625,-17.9375,5.8,-3.0,1.0
1.625,3.0625,-1.1,0.5,-0.125,-11.3125,0.7999999999999998,-3.4000000000000004,1.0
8.1875,0.5,-2.3,0.8999999999999995,-0.75,-4.625,7.9,-2.5,-1.0
5.4375,-5.3125,-0.6,0.5999999999999996,-0.375,-13.8125,4.8,5.3,1.0
5.3125,1.6875,1.2999999999999998,0.39999999999999947,-0.4375,-1.25,6.1,-1.2000000000000002,-1.0
8.1875,-6.25,-1.4,0.5999999999999996,-1.0,-17.0625,7.699999999999999,5.2,-1.0
5.6875,-0.75,-1.4,0.0,0.125,16.6875,4.8,0.19999999999999996,1.0
4.6875,-8.4375,-1.3,0.5999999999999996,-0.5625,1.6875,4.9,6.9,-1.0
-4.25,-1.25,-0.7,-0.5,-0.625,7.375,-3.3000000000000003,-0.3999999999999999,-1.0
8.1875,-6.25,-1.4,0.5999999999999996,-1.0,-17.0625,7.699999999999999,5.2,1.0
2.125,-2.4375,0.10000000000000009,0.0,-0.375,-3.8125,2.8,1.9,1.0
3.0625,-1.0625,1.2000000000000002,0.20000000000000018,-0.5625,-9.3125,4.4,0.9,-1.0
5.3125,1.6875,1.2999999999999998,0.39999999999999947,-0.4375,-1.25,6.1,-1.2000000000000002,1.0
3.9375,1.625,-1.3,0.5,-0.75,-6.0,3.5999999999999996,-2.5999999999999996,-1.0
-0.625,-3.125,-1.1,-0.20000000000000018,-0.1875,0.625,-0.10000000000000009,1.4,1.0
5.4375,-5.3125,-0.6,0.5999999999999996,-0.375,-13.8125,4.8,5.3,-1.0
6.5625,-2.5625,-1.2,0.39999999999999947,-0.625,6.6875,7.1,0.9000000000000004,-1.0
-1.625,-3.0625,1.1,-0.5,0.125,11.3125,-0.7999999999999998,3.4000000000000004,-1.0
4.0625,-3.8125,-0.30000000000000004,-0.5,0.25,28.0,4.0,3.6000000000000005,1.0
3.8125,-8.375,0.5,0.09999999999999964,-0.25,-2.5,4.0,8.7,-1.0
-5.4375,-5.375,0.6,-0.6000000000000005,0.1875,6.9375,-4.9,5.4,1.0
6.5625,-9.3125,-0.30000000000000004,0.09999999999999964,-0.875,-5.75,6.9,8.600000000000001,1.0
2.3125,-1.4375,-0.19999999999999998,0.0,-0.625,5.3125,2.8,0.8000000000000007,-1.0
5.875,-5.25,-1.2,0.09999999999999964,-0.5625,14.4375,7.4,2.5000000000000004,1.0
-2.0625,-3.9375,-0.4,-0.5,0.0,4.75,-0.2999999999999998,1.8000000000000003,-1.0
3.6875,-1.375,2.4,-0.10000000000000053,-0.3125,10.0625,5.300000000000001,2.2,1.0
5.8125,-8.875,-1.7999999999999998,0.0,-0.1875,2.3125,6.5,6.4,-1.0
-6.1875,-6.125,0.1,-0.7999999999999998,0.25,21.0,-6.1,6.1000000000000005,-1.0
2.3125,-1.4375,-0.19999999999999998,0.0,-0.625,5.3125,2.8,0.8000000000000007,1.0
4.5,-5.8125,-0.9,-0.40000000000000036,-0.4375,6.4375,5.4,4.0,1.0
4.0625,-3.8125,-0.30000000000000004,-0.5,0.25,28.0,4.0,3.6000000000000005,-1.0
6.5625,-2.5625,-1.2,0.39999999999999947,-0.625,6.6875,7.1,0.9000000000000004,1.0
-2.1875,5.1875,-0.5,-0.20000000000000018,-0.125,-4.75,-1.2999999999999998,-6.6,1.0
4.75,0.3125,-1.3,0.5,-0.25,-17.125,5.300000000000001,-2.2,-1.0
2.875,3.5625,-0.6,0.39999999999999947,-0.375,-9.9375,3.6,-4.9,1.0
5.75,3.875,-1.3,0.39999999999999947,-0.6875,4.9375,6.4,-5.9,-1.0
6.4375,6.5625,-1.3,0.6999999999999993,-0.75,-2.8125,6.1,-7.5,-1.0
-2.8125,6.4375,0.6,0.1999999999999993,-1.0,-7.75,-2.1999999999999997,-6.5,1.0
-3.625,3.5625,0.7,-0.40000000000000036,-0.4375,4.3125,-2.5,-4.0,1.0
7.5625,-4.25,-1.6,0.5,-0.875,5.3125,7.4,2.7,-1.0
5.6875,0.25,-1.9,0.2999999999999998,-0.3125,-7.1875,5.5,-2.0,1.0
-8.625,3.25,1.2,-0.8000000000000007,0.25,9.25,-8.1,-2.6,1.0
2.0625,-3.5625,-1.2,-0.20000000000000018,-0.5625,-10.625,1.7000000000000002,2.7,-1.0
2.875,3.5625,-0.6,0.39999999999999947,-0.375,-9.9375,3.6,-4.9,-1.0
-2.8125,6.4375,0.6,0.1999999999999993,-1.0,-7.75,-2.1999999999999997,-6.5,-1.0
-2.375,2.9375,-0.1,-0.40000000000000036,-0.1875,2.4375,-1.9,-3.6,1.0
-6.3125,3.5,1.6,-0.10000000000000053,-1.0625,11.1875,-4.9,-3.3,-1.0
5.75,3.875,-1.3,0.39999999999999947,-0.6875,4.9375,6.4,-5.9,1.0
-4.0,-0.0625,-0.40000000000000013,-0.20000000000000018,-0.0625,6.3125,-3.5,-0.9,-1.0
5.3125,-3.375,-3.0,0.5,0.0625,-5.1875,4.5,1.1,1.0
-5.9375,0.125,-0.6000000000000001,-0.10000000000000053,0.4375,-0.5625,-6.9,0.09999999999999998,-1.0
-6.6875,-0.625,-1.1,-0.2999999999999998,0.5,13.5,-8.1,0.7999999999999999,1.0
0.9375,1.375,1.1,0.20000000000000018,-0.1875,-5.5,1.6,-1.0,-1.0
3.5625,-1.25,-1.5,0.8999999999999995,-0.0625,4.5,4.3,-1.1,1.0
2.5625,-6.0,-1.4000000000000001,0.5999999999999996,-0.1875,5.5,2.1,5.0,-1.0
0.9375,1.375,1.1,0.20000000000000018,-0.1875,-5.5,1.6,-1.0,1.0
2.4375,3.875,-0.40000000000000013,0.0,-0.1875,-14.125,3.0,-4.9,-1.0
2.5625,-6.0,-1.4000000000000001,0.5999999999999996,-0.1875,5.5,2.1,5.0,1.0
-2.125,2.4375,-0.10000000000000009,0.0,0.375,3.8125,-2.8,-1.9,-1.0
3.3125,-2.875,-0.7000000000000001,0.5999999999999996,0.0,-10.0,2.0,3.4,-1.0
2.4375,3.875,-0.40000000000000013,0.0,-0.1875,-14.125,3.0,-4.9,1.0
6.0625,-3.8125,-1.5,0.5999999999999996,-0.625,-13.25,4.8999999999999995,3.3000000000000003,1.0
4.0,-0.3125,-2.1,0.09999999999999964,-0.1875,-1.0625,3.4,-1.3,-1.0
3.1875,4.125,1.1999999999999997,0.39999999999999947,-0.0625,2.5625,3.3000000000000003,-3.1,1.0
3.0625,-1.6875,-3.2,-0.10000000000000053,0.0,4.4375,1.7999999999999998,-0.30000000000000004,1.0
1.5,2.5,-1.5000000000000002,-0.20000000000000018,0.0,-8.625,1.4,-3.9,-1.0
1.625,-7.375,-2.5,0.39999999999999947,0.0,11.0,0.5,6.0,1.0
-0.9375,-1.375,-1.1,-0.20000000000000018,0.1875,5.5,-1.6,1.0,1.0
-7.625,-2.0,-2.2,-0.5,0.6875,19.0,-9.7,1.7999999999999998,-1.0
-6.875,-1.25,-1.7000000000000002,-0.3000000000000007,0.625,4.9375,-8.5,1.1,1.0
-0.9375,-1.375,-1.1,-0.20000000000000018,0.1875,5.5,-1.6,1.0,-1.0
4.375,-4.75,-4.1,0.2999999999999998,0.25,0.3125,2.9000000000000004,2.1,-1.0
1.5,2.5,-1.5000000000000002,-0.20000000000000018,0.0,-8.625,1.4,-3.9,1.0
2.375,-4.25,-1.8000000000000003,0.39999999999999947,0.1875,-4.5,0.3999999999999999,4.3999999999999995,1.0
2.25,2.75,0.09999999999999964,0.1999999999999993,0.125,8.0625,1.7000000000000002,-2.1,-1.0
-3.0625,1.0625,-1.2000000000000002,-0.20000000000000018,0.5625,9.3125,-4.4,-0.9,1.0
1.625,-7.375,-2.5,0.39999999999999947,0.0,11.0,0.5,6.0,-1.0
6.25,-9.25,-3.8000000000000003,0.5,-0.3125,12.8125,4.8,6.8,-1.0
3.4375,-4.6875,-3.2,0.6999999999999993,0.1875,6.6875,2.8,2.2,1.0
5.125,-5.1875,-2.6,0.39999999999999947,-0.4375,-7.75,3.3,4.3,-1.0
-10.6875,6.8125,2.4,-0.6000000000000005,0.8125,19.875,-9.799999999999999,-5.3,-1.0
-4.25,8.75,0.7,0.0,0.4375,5.875,-3.0,-9.3,1.0
-4.875,10.0,1.7999999999999998,0.39999999999999947,-0.4375,2.875,-3.9,-9.2,1.0
2.6875,3.875,-0.10000000000000009,0.7000000000000002,0.3125,-6.5,3.6,-4.9,-1.0
2.3125,6.875,0.19999999999999996,0.09999999999999964,0.0,7.5625,2.6999999999999997,-7.1000000000000005,-1.0
3.6875,7.4375,-0.10000000000000009,0.5999999999999996,-0.125,15.5625,4.7,-8.6,-1.0
0.125,11.25,0.8999999999999999,0.5,-0.1875,6.4375,0.09999999999999998,-10.3,1.0
1.875,5.9375,0.7999999999999999,0.8999999999999995,0.125,13.125,3.6,-6.9,-1.0
-6.4375,5.5,2.2,-0.7000000000000002,0.4375,-0.8125,-4.6,-5.1,1.0
-4.25,8.75,0.7,0.0,0.4375,5.875,-3.0,-9.3,-1.0
-2.0625,3.5625,1.2,0.20000000000000018,0.5625,10.625,-1.7000000000000002,-2.7,1.0
-10.6875,6.8125,2.4,-0.6000000000000005,0.8125,19.875,-9.799999999999999,-5.3,1.0
2.6875,3.875,0.19999999999999996,0.8999999999999995,0.1875,9.8125,3.6999999999999997,-4.6,-1.0
-8.0625,8.375,1.5,-0.5,-0.0625,19.8125,-6.8,-8.1,1.0
0.8125,7.125,0.6,0.5999999999999996,0.1875,0.6875,1.9,-7.6,-1.0
2.6875,3.875,-0.10000000000000009,0.7000000000000002,0.3125,-6.5,3.6,-4.9,1.0
3.5,-7.4375,-1.5999999999999999,0.0,0.4375,-3.0,3.7,5.6,1.0
1.75,-2.375,-0.10000000000000003,-0.5,0.875,22.6875,1.2,2.8,-1.0
4.25,-1.125,-1.0,0.39999999999999947,0.0,1.375,4.3,0.09999999999999964,1.0
4.25,-7.875,-0.10000000000000003,0.09999999999999964,-0.25,-11.0625,4.1,7.8,-1.0
2.1875,-4.375,-0.7,-0.40000000000000036,0.1875,1.125,2.5999999999999996,3.1999999999999997,-1.0
-2.3125,1.4375,0.19999999999999998,0.0,0.625,-5.3125,-2.8,-0.8000000000000007,1.0
-0.125,-11.25,-0.8999999999999999,-0.5,0.1875,-6.4375,-0.09999999999999998,10.3,-1.0
-8.5,-4.6875,0.3,-0.7999999999999998,0.875,15.6875,-8.899999999999999,5.3,1.0
-7.75,-3.9375,0.8,-0.6000000000000005,0.8125,1.625,-7.7,4.6,-1.0
-5.0,-1.25,0.8999999999999999,-0.10000000000000053,-0.25,-3.5625,-4.0,1.0999999999999996,1.0
1.5,-6.9375,0.7,0.09999999999999964,0.375,-7.8125,1.2,7.8999999999999995,1.0
1.375,0.0625,2.5999999999999996,-0.10000000000000053,0.3125,4.75,2.5,1.3999999999999995,-1.0
-2.3125,1.4375,0.19999999999999998,0.0,0.625,-5.3125,-2.8,-0.8000000000000007,-1.0
-3.9375,-1.625,1.3,-0.5,0.75,6.0,-3.5999999999999996,2.5999999999999996,1.0
4.25,-1.125,-1.0,0.39999999999999947,0.0,1.375,4.3,0.09999999999999964,-1.0
1.75,-2.375,-0.10000000000000003,-0.5,0.875,22.6875,1.2,2.8,1.0
-4.5625,-1.4375,0.30000000000000004,0.0,0.5625,17.9375,-5.8,3.0,-1.0
-1.5,-2.5,1.5000000000000002,0.20000000000000018,0.0,8.625,-1.4,3.9,1.0
0.125,-9.875,-1.0,0.5999999999999996,0.0,19.625,-0.8999999999999999,9.9,-1.0
-9.125,-4.5,-0.7,-0.2999999999999998,0.6875,27.625,-11.1,5.7,1.0
0.875,-6.75,-0.29999999999999993,0.5999999999999996,0.1875,4.125,-1.0,8.3,-1.0
-5.1875,-4.5625,-0.7999999999999999,-0.20000000000000018,0.375,18.5625,-5.9,4.4,-1.0
0.75,0.25,1.5999999999999999,0.39999999999999947,0.125,16.6875,0.30000000000000027,1.7999999999999998,1.0
-2.4375,-3.875,0.40000000000000013,0.0,0.1875,14.125,-3.0,4.9,1.0
-1.5,-2.5,1.5000000000000002,0.20000000000000018,0.0,8.625,-1.4,3.9,-1.0
-8.8125,-2.6875,-0.39999999999999997,-0.5,-0.0625,25.3125,-9.1,2.6,1.0
3.625,-7.6875,-1.1,0.5999999999999996,-0.4375,0.875,1.9,8.2,1.0
1.5625,-4.1875,-1.7,0.09999999999999964,0.0,13.0625,0.3999999999999999,3.6,-1.0
-2.4375,-3.875,0.40000000000000013,0.0,0.1875,14.125,-3.0,4.9,-1.0
2.875,-7.25,-2.5999999999999996,0.5,0.25,8.9375,1.5000000000000004,6.0,1.0
